Date/Time,Environment:Site Outdoor Air Drybulb Temperature [F](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [F](Hourly),Environment:Site Diffuse Solar Radiation Rate per Area [kBtuh/sqft](Hourly),Environment:Site Direct Solar Radiation Rate per Area [kBtuh/sqft](Hourly),LIVINGZONE:Zone Mean Air Temperature [F](Hourly),LIVINGZONE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Rate [kBtuh](Hourly),LIVINGZONE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Rate [kBtuh](Hourly) 
 04/23  14:00:00,58.469000000000008,19.040000000000013,9.1464975419999983E-002,0.11112012483000001,69.999999999999972,2.6858248707812180,0.0000000000000000 
 04/23  15:00:00,60.006499999999996,19.497500000000002,7.6747734569999990E-002,0.16020711252000000,69.999999999999972,1.9100069798965096,0.0000000000000000 
 04/23  16:00:00,60.980000000000032,18.933499999999999,4.8653466810000011E-002,0.18896752212000004,69.999999999999972,1.7481374489425878,0.0000000000000000 
 04/23  17:00:00,60.980000000000032,18.509000000000000,3.9607683569999996E-002,0.11089146899999999,69.999999999999972,2.0728036876970752,0.0000000000000000 
 04/23  18:00:00,59.973500000000001,18.491000000000000,2.4433131060000002E-002,5.9294554020000001E-002,69.999999999999972,2.7767449904041235,0.0000000000000000 
 04/23  19:00:00,57.993499999999997,18.509000000000000,5.7208014499999993E-003,8.9889497099999993E-003,69.999999999999972,3.7833621436469649,0.0000000000000000 
 04/23  20:00:00,56.013500000000001,19.497500000000002,0.0000000000000000,0.0000000000000000,69.999999999999972,4.6870072459871173,0.0000000000000000 
 04/23  21:00:00,53.027000000000001,20.946500000000000,0.0000000000000000,0.0000000000000000,69.999999999999972,5.8412915965567827,0.0000000000000000 
 04/23  22:00:00,47.969000000000001,23.018000000000001,0.0000000000000000,0.0000000000000000,69.999999999999972,7.3880566283322437,0.0000000000000000 
 04/23  23:00:00,45.509000000000000,24.079999999999995,0.0000000000000000,0.0000000000000000,69.999999999999972,8.5476537620454760,0.0000000000000000 
 04/23  24:00:00,46.040000000000013,26.093000000000000,0.0000000000000000,0.0000000000000000,69.999999999999972,8.6002226532026462,0.0000000000000000 
 04/24  01:00:00,45.491000000000000,28.497499999999999,0.0000000000000000,0.0000000000000000,69.999999999999972,9.1371064139321145,0.0000000000000000 
 04/24  02:00:00,45.966500000000003,27.933500000000002,0.0000000000000000,0.0000000000000000,69.999999999999972,9.8467001728581476,0.0000000000000000 
 04/24  03:00:00,45.933500000000002,27.966500000000000,0.0000000000000000,0.0000000000000000,69.999999999999972,10.199175683509750,0.0000000000000000 
 04/24  04:00:00,45.509000000000000,27.475999999999999,0.0000000000000000,0.0000000000000000,69.999999999999972,11.167058089321229,0.0000000000000000 
 04/24  05:00:00,45.491000000000000,26.059999999999995,0.0000000000000000,0.0000000000000000,69.999999999999972,11.467804546143519,0.0000000000000000 
 04/24  06:00:00,45.509000000000000,26.517499999999998,6.6125151299999997E-003,8.2168067280000007E-002,69.999999999999972,11.002190184682419,0.0000000000000000 
 04/24  07:00:00,48.601999999999997,26.959999999999997,1.4567887620000001E-002,0.17448025880999998,69.999999999999972,10.040627949884261,0.0000000000000000 
 04/24  08:00:00,53.093000000000004,26.959999999999997,4.5540839759999993E-002,0.17334623162999999,69.999999999999972,8.1885838884967210,0.0000000000000000 
 04/24  09:00:00,58.608500000000006,27.509000000000000,9.8081455680000026E-002,9.1872062099999999E-002,69.999999999999972,5.6191516685829166,0.0000000000000000 
 04/24  10:00:00,65.079499999999996,27.491000000000000,7.2161400870000003E-002,0.17991909546000001,69.999999999999972,2.5447896591082091,0.0000000000000000 
 04/24  11:00:00,69.555500000000009,27.966500000000000,3.2601298860000003E-002,0.26364281541000001,70.083618949289928,0.26884700876736733,0.0000000000000000 
 04/24  12:00:00,72.066499999999991,28.939999999999998,3.4657879619999998E-002,0.23625830591999997,71.102530319287283,0.0000000000000000,0.0000000000000000 
 04/24  13:00:00,74.046500000000009,29.946500000000000,3.1165921799999999E-002,0.27170921153999994,72.493838618027269,0.0000000000000000,0.0000000000000000 
 04/24  14:00:00,76.026499999999999,30.919999999999998,5.5236904319999995E-002,0.20755737327000001,73.784187580870480,0.0000000000000000,0.0000000000000000 
 04/24  15:00:00,77.000000000000000,30.919999999999998,6.6923464140000000E-002,8.3994670500000007E-002,74.383210407158828,0.0000000000000000,0.0000000000000000 
 04/24  16:00:00,76.450999999999993,30.919999999999998,4.3189517669999997E-002,0.17822995008000000,74.507024699224729,0.0000000000000000,0.0000000000000000 
 04/24  17:00:00,76.468999999999994,30.919999999999998,5.1170002650000004E-002,4.9435919130000006E-002,74.356340424166106,0.0000000000000000,0.0000000000000000 
 04/24  18:00:00,76.450999999999993,30.919999999999998,3.0746939729999995E-002,1.5368843880000000E-002,74.236414399978685,0.0000000000000000,0.0000000000000000 
 04/24  19:00:00,74.455999999999989,30.919999999999998,6.0002990579999995E-003,3.9495338220000009E-003,73.454831639441949,0.0000000000000000,0.0000000000000000 
 04/24  20:00:00,72.491000000000000,30.919999999999998,0.0000000000000000,0.0000000000000000,72.474673914602107,0.0000000000000000,0.0000000000000000 
 04/24  21:00:00,70.953499999999991,30.919999999999998,0.0000000000000000,0.0000000000000000,71.663787483885926,0.0000000000000000,0.0000000000000000 
 04/24  22:00:00,69.522500000000008,33.481999999999999,0.0000000000000000,0.0000000000000000,70.830965677879746,0.0000000000000000,0.0000000000000000 
 04/24  23:00:00,69.537500000000009,38.521999999999998,0.0000000000000000,0.0000000000000000,70.401218689172197,0.0000000000000000,0.0000000000000000 
 04/24  24:00:00,69.522500000000008,43.562000000000005,0.0000000000000000,0.0000000000000000,70.146720959093216,3.2593942820805882E-002,0.0000000000000000 
 04/25  01:00:00,68.530999999999992,48.052999999999997,0.0000000000000000,0.0000000000000000,69.999999999999972,0.59349244926176414,0.0000000000000000 
 04/25  02:00:00,66.993500000000012,51.555500000000002,0.0000000000000000,0.0000000000000000,69.999999999999972,1.2056442880418901,0.0000000000000000 
 04/25  03:00:00,65.013499999999993,52.510999999999996,0.0000000000000000,0.0000000000000000,69.999999999999972,1.8403746378780346,0.0000000000000000 
 04/25  04:00:00,63.491000000000000,51.980000000000018,0.0000000000000000,0.0000000000000000,69.999999999999972,2.6037961473945117,0.0000000000000000 
 04/25  05:00:00,62.502499999999998,51.980000000000018,0.0000000000000000,0.0000000000000000,69.999999999999972,3.2295533541442265,0.0000000000000000 
 04/25  06:00:00,62.060000000000038,52.529000000000003,6.9830345000000005E-003,0.0000000000000000,69.999999999999972,3.3934129446499082,0.0000000000000000 
 04/25  07:00:00,62.060000000000038,53.060000000000016,2.5161393269999992E-002,0.0000000000000000,69.999999999999972,3.3282153296091095,0.0000000000000000 
 04/25  08:00:00,63.066499999999998,52.510999999999996,3.9616935539999995E-002,0.0000000000000000,69.999999999999972,2.9074659641733431,0.0000000000000000 
 04/25  09:00:00,61.477999999999994,49.966999999999999,5.5518428549999999E-002,0.0000000000000000,69.999999999999972,3.0439684675422969,0.0000000000000000 
 04/25  10:00:00,59.000000000000000,47.013500000000001,6.8730241709999987E-002,0.0000000000000000,69.999999999999972,3.5130073015084977,0.0000000000000000 
 04/25  11:00:00,59.000000000000000,45.491000000000000,7.7894978850000005E-002,2.1060127139999999E-002,69.999999999999972,3.1640603524797442,0.0000000000000000 
 04/25  12:00:00,62.019499999999994,46.515500000000003,8.5271442359999991E-002,0.12228460919999998,69.999999999999972,1.3180821631783579,0.0000000000000000 
 04/25  13:00:00,67.044499999999999,49.575500000000005,9.6799396979999952E-002,1.9701409260000000E-002,70.031918779250873,8.6745605197359077E-002,0.0000000000000000 
 04/25  14:00:00,67.524499999999989,50.530999999999999,8.0451165989999990E-002,0.0000000000000000,70.129420786643976,1.2704666639901567E-002,0.0000000000000000 
 04/25  15:00:00,65.013499999999993,51.006500000000003,7.8329821440000003E-002,0.0000000000000000,69.999999999999972,0.32675165911745119,0.0000000000000000 
 04/25  16:00:00,62.484500000000004,51.522499999999994,5.4992387969999994E-002,0.0000000000000000,69.999999999999972,1.1766509032680887,0.0000000000000000 
 04/25  17:00:00,60.980000000000032,50.530999999999999,4.1606109089999996E-002,0.0000000000000000,69.999999999999972,1.8099408866548434,0.0000000000000000 
 04/25  18:00:00,60.522499999999994,50.000000000000000,1.8584564309999999E-002,0.0000000000000000,69.999999999999972,2.3032771331375361,0.0000000000000000 
 04/25  19:00:00,58.524499999999996,49.451000000000001,3.8382458399999998E-003,0.0000000000000000,69.999999999999972,3.3374941763750741,0.0000000000000000 
 04/25  20:00:00,56.471000000000004,48.919999999999980,0.0000000000000000,0.0000000000000000,69.999999999999972,4.2061414132397426,0.0000000000000000 
 04/25  21:00:00,57.495500000000000,46.907000000000004,0.0000000000000000,0.0000000000000000,69.999999999999972,4.5453745441441225,0.0000000000000000 
 04/25  22:00:00,57.444499999999998,45.509000000000000,0.0000000000000000,0.0000000000000000,69.999999999999972,5.3500414663877889,0.0000000000000000 
 04/25  23:00:00,54.475999999999999,45.491000000000000,0.0000000000000000,0.0000000000000000,69.999999999999972,6.7398150311099139,0.0000000000000000 
 04/25  24:00:00,52.053500000000000,44.502499999999998,0.0000000000000000,0.0000000000000000,69.999999999999972,8.0367715674979898,0.0000000000000000 
 04/26  01:00:00,50.530999999999999,43.511000000000003,0.0000000000000000,0.0000000000000000,69.999999999999972,8.9132197608523214,0.0000000000000000 
 04/26  02:00:00,49.451000000000001,42.980000000000011,0.0000000000000000,0.0000000000000000,69.999999999999972,9.2319539428250454,0.0000000000000000 
 04/26  03:00:00,48.919999999999980,42.522500000000001,0.0000000000000000,0.0000000000000000,69.999999999999972,9.8578231738641584,0.0000000000000000 
 04/26  04:00:00,48.462499999999991,41.530999999999999,0.0000000000000000,0.0000000000000000,69.999999999999972,10.250659071754992,0.0000000000000000 
 04/26  05:00:00,48.019999999999982,41.000000000000000,0.0000000000000000,0.0000000000000000,69.999999999999972,10.085672365235773,0.0000000000000000 
 04/26  06:00:00,47.470999999999997,41.000000000000000,1.0535879094000000E-002,2.5559227979999994E-003,69.999999999999972,10.342244638032435,0.0000000000000000 
 04/26  07:00:00,47.488999999999997,41.548999999999992,2.2302534539999998E-002,4.2162548999999996E-004,69.999999999999972,10.685144475111015,0.0000000000000000 
 04/26  08:00:00,48.477499999999999,42.537500000000001,3.4285157400000002E-002,0.0000000000000000,69.999999999999972,10.312859236008697,0.0000000000000000 
 04/26  09:00:00,49.469000000000008,43.528999999999996,4.8842471340000006E-002,0.0000000000000000,69.999999999999972,9.8231012861237819,0.0000000000000000 
 04/26  10:00:00,50.548999999999999,44.059999999999988,7.3691941049999973E-002,4.6709231399999999E-003,69.999999999999972,9.0631702318943486,0.0000000000000000 
 04/26  11:00:00,52.543999999999997,44.517499999999998,0.10125091625999999,6.5595145590000001E-002,69.999999999999972,7.2552618185258932,0.0000000000000000 
 04/26  12:00:00,56.522000000000006,45.509000000000000,3.8800118759999995E-002,0.26529627461999999,69.999999999999972,4.7228248198894542,0.0000000000000000 
 04/26  13:00:00,60.555500000000002,46.497500000000002,2.9163531149999998E-002,0.29038100871000000,69.999999999999972,2.6046717575937377,0.0000000000000000 
 04/26  14:00:00,63.524000000000001,47.946500000000000,3.4719999990000000E-002,0.27360322196999998,69.999999999999972,1.0788829841232688,0.0000000000000000 
 04/26  15:00:00,65.946500000000000,49.469000000000008,5.0417949660000017E-002,0.21470650265999999,70.001138823974088,0.16108630639209254,0.0000000000000000 
 04/26  16:00:00,68.018000000000001,50.548999999999999,4.6028550749999994E-002,0.19284541926000001,70.201230718710605,0.0000000000000000,0.0000000000000000 
 04/26  17:00:00,69.079999999999998,51.080000000000027,3.2455910759999998E-002,0.15364085724000001,70.485502388289817,0.0000000000000000,0.0000000000000000 
 04/26  18:00:00,67.982000000000014,50.530999999999999,1.5271037339999998E-002,5.9064576479999992E-002,70.128318452150836,8.1326324544738510E-002,0.0000000000000000 
 04/26  19:00:00,64.449500000000000,49.451000000000001,5.1252389239999988E-003,1.1019360612000000E-002,69.999999999999972,1.1456818424613679,0.0000000000000000 
 04/26  20:00:00,60.504500000000000,48.462499999999991,0.0000000000000000,0.0000000000000000,69.999999999999972,2.5896524059175507,0.0000000000000000 
 04/26  21:00:00,58.451000000000008,48.019999999999982,0.0000000000000000,0.0000000000000000,69.999999999999972,3.7423356815671580,0.0000000000000000 
 04/26  22:00:00,57.462500000000006,48.019999999999982,0.0000000000000000,0.0000000000000000,69.999999999999972,4.7011933793752858,0.0000000000000000 
 04/26  23:00:00,57.019999999999975,48.477499999999999,0.0000000000000000,0.0000000000000000,69.999999999999972,5.3713565900592579,0.0000000000000000 
 04/26  24:00:00,57.019999999999975,49.469000000000008,0.0000000000000000,0.0000000000000000,69.999999999999972,5.7253084987271725,0.0000000000000000 
 04/27  01:00:00,56.471000000000004,50.000000000000000,0.0000000000000000,0.0000000000000000,69.999999999999972,6.1670584749824124,0.0000000000000000 
 04/27  02:00:00,55.939999999999984,50.000000000000000,0.0000000000000000,0.0000000000000000,69.999999999999972,6.8333371971079275,0.0000000000000000 
